,matchId,conversationId,playerId,chatTime,intentClass,utterance,score
5438,1986,8557,ivy,1875,O,gl in frankfurt,0.0009410590282641351
5439,376,1594,DPA.Pinochet,905,E,stfu u noob as shit thinking dual top would of help me,0.9741114974021912
5440,232,968,mickyburr,1354,O,i smoke and it breakes And bounty doesnt dust ..,0.16316330432891846
5441,141,547,Videojamm,1756,O,those too,0.0010088523849844933
5442,2675,11411,Shadow__Death,2995,I,ez mid,0.016288459300994873
5443,502,2219,ILoveyoucid,168,O,but that too much,0.0018076736014336348
5444,2717,11593,hideoakirads,422,O,hahahaha TOO BAD ES,0.2465074211359024
5445,2764,11769,bongbongbong,2205,O,nab,0.0014336529420688748
5446,3020,12805,z12voruj^[oops],-34,O,gl,0.0024775147903710604
5447,1648,7215,FLaVa.Jr,2029,O,relax,0.0015700376825407147
5448,1397,6128,Hoi truoc la gosu,-14,O,BACK HERE BB,0.027525702491402626
5449,582,2628,Deus,21,A,g?,0.0012685094261541963
5450,1398,6138,iPeon_GM,-44,O,raise,0.009595013223588467
5451,2922,12397,Hell.fish,1471,O,PRO AXE :V,0.0014858419308438897
5452,2760,11748,nofun,1676,O,rq,0.0009522094624117017
5453,526,2352,Believe_8_Or_Not,2031,O,haha,0.012916994281113148
5454,1059,4775,Flash,674,O,),0.000751693092752248
5455,2552,10930,XinTheSlayer,2023,A,gg] report alch,0.002265676623210311
5456,1584,6950,Europa,-37,O,because u guys 5 range,0.0062308101914823055
5457,1457,6454,FuturEEarTH,1755,O,tricked,0.011079979129135609
5458,2025,8690,JET_Romwell,2768,E,idiots no ganker,0.9736267924308777
5459,1946,8361,Yakudzaa,734,A,team afk go fast throne,0.02998857945203781
5460,2104,9043,?HUg  Li??,2075,O,gg,0.07572552561759949
5461,2472,10597,Beard No.64,2661,O,end pls i dunwan suffer,0.3112374246120453
5462,569,2571,madafaka',3870,O,golden weapon,0.0012907511554658413
5463,502,2220,JR - Ddaji,236,O,but i love u,0.0009740591631270945
5464,1845,8002,Q(-.-Q) ChoW,790,I,ez lina? hahaha,0.007898916490375996
5465,2651,11330,Fear.The.Terror,2252,O,sAD PUDGE,0.6868345141410828
5466,2086,8938,Narcotix,1642,O,what do u mean,0.0010286052711308002
5467,2347,10072,[     ]Misatox,614,A,w8 Internet,0.001719426247291267
5468,1791,7774,ooh ya allah,4396,O,wp naga,0.0008104765438474715
5469,2069,8874,PANTOKRATOR,1657,O,disgrace,0.46805906295776367
5470,2870,12133,SMIX_KING,1854,O,15 min,0.0011283368803560734
5471,1866,8092,Road to 3k,2199,O,xaxaxaxaxaxaxaxaxa,0.005542147904634476
5472,1855,8054,DeviL,3438,O,?,0.0009243296226486564
5473,455,1977,Trunks,517,E,BAITED NIGGER,0.9743081331253052
5474,280,1157,autism dota,1560,O,not because you are good,0.0019642417319118977
5475,505,2254,Suiseiseki,893,I,wadhawdujaw 0-6-3 rage quit,0.12825295329093933
5476,1047,4710,SupahWaffle,4145,O,gg wp,0.040982428938150406
5477,120,466,LADLAD NA JOM GANG,2748,A,report am,0.0007373035186901689
5478,2504,10751,The Kite String Tangle,2430,E,ez like my dick,0.9838755130767822
5479,973,4331,Grey,253,E,faggot,0.9670644402503967
5480,1803,7848,NAVI.IG,245,E,bitach,0.06820479035377502
5481,430,1821,Mumen Rider,420,A,"he is online, just reconnecting",0.0008909297175705433
5482,751,3439,A,3278,O,WHO DEAD?!,0.19652777910232544
5483,462,2001,Jesus,164,O,yea lol i lived but barely,0.007817430421710014
5484,2660,11362,✿ sk_Baymax™♠,2976,O,gg,0.07572552561759949
5485,1656,7259,TES VI: Fallout 4,1969,E,REPORT WISP OMG,0.0007029266562312841
5486,915,4111,Tom,2200,O,lol,0.009585244581103325
5487,2621,11148,L-Patroni,2366,O,gg,0.07572552561759949
5488,2316,9909,KutTaoLang,178,O,yea,0.01737503707408905
5489,468,2036,eMo.GoDliKe,1863,O,blaming time,0.0029535184148699045
5490,1314,5792,# Nolovenolife,2845,O,ya sure,0.0009142128401435912
5491,1398,6141,Ho랑이,1812,O,close game,0.0011712254490703344
5492,2635,11241,Shadow Link,2713,O,lol wp SD,0.008689855225384235
5493,514,2288,eunhwa,413,O,?,0.0009243296226486564
5494,2755,11735,VlTVHXYUVG,1410,I,damm it licky slark,0.9325974583625793
5495,1455,6435,#DaiBogZdoroviya,80,O,look,0.005324110854417086
5496,283,1185,VisslaTheseus,2226,O,gg,0.07572552561759949
5497,654,2960,Steve,3725,O,lol want paus? really? ES,0.0033857536036521196
5498,136,522,Louis Litt,1158,O,?,0.0009243296226486564
5499,582,2634,FairlyToxic,3064,E,stun slow walk towards bottle lose game LOL what a fuck up,0.9885609745979309
5500,2660,11362,skux nub' you fucking scum,2965,O,GGwp all,0.03502395376563072
5501,1330,5830,Yeezy,2730,O,Rq,0.0009522094624117017
5502,332,1406,3.33E+30,632,O,jug kill me pls,0.9213384389877319
5503,2850,12056,T-REKT,1206,I,"EZ MID? templar, EZ MID?",0.005735913757234812
5504,104,385,980,-46,O,mirana core,0.0010779527947306633
5505,1289,5691,Arts,856,A,wow report me for no wards,0.0011682766489684582
5506,498,2203,†GoD†,1560,A,akoy g GoD,0.0031530619598925114
5507,463,2009,XXX,1340,O,im not new to doto,0.040906667709350586
5508,1694,7363,Hadjie Carter-,2163,O,Hahahahaha,0.05466080829501152
5509,2715,11583,KaTyUsHa,677,O,WP,0.0013172413455322385
5510,2875,12155,Sx.AKeNZo,2361,E,SHUT UP u,0.9690959453582764
5511,1657,7262,ala kart,1923,O,rekt,0.0061918399296700954
5512,652,2941,Grooting Your Mum,76,O,lol np hill trolls?,0.01463053934276104
5513,1288,5687,t0nberry,1882,O,the rare time that a supp pick gets blamed ),0.0013534990139305592
5514,2950,12489,Mokpyxa,2192,O,Pudge ,0.5732121467590332
5515,182,756,often,1775,O,1,0.0008322281064465642
5516,100,378,atm,2394,E,get this slark into ur team 6k moron,0.8630774617195129
5517,2654,11338,Raffo,-84,O,come on man,0.010930422693490982
5518,825,3742,BKD_Zee,2376,E,def idiots def hey idiots hey noob deef,0.9919359683990479
5519,1223,5453,LASORCIEREBLANCHE,2918,E,merica fk yea,0.09796766191720963
5520,1040,4680,Mei,1894,O,haha,0.012916994281113148
5521,473,2064,NemDaggers,2664,I,as long as pa 025,0.002102107275277376
5522,1871,8105,ShortSightedOfU,2331,O,gg,0.07572552561759949
5523,2733,11665,grrrrrrrrrrrrrrrrrrrrrrrrr...,1866,O,AM SO FAT,0.6398168206214905
5524,310,1314,PJSalt,1360,O,wrong way lion,0.04607236385345459
5525,808,3653,Junny The Barbarian,2445,O,lol no one cares,0.07084336131811142
5526,2635,11242,.SHEERAN,3020,E,necro noob,0.26672348380088806
5527,558,2541,SheriffJO MUTED,1929,O,gG,0.07572552561759949
5528,295,1247,tis the steezin,606,O,e,0.001261283177882433
5529,2461,10542,?????? ??????,2919,O,ON  8 min,0.0008473117486573756
5530,727,3337,Chivodrnaskelo,1465,O,Ok  huesos,0.0015297025674954057
5531,1562,6870,jan.weblazin187,1593,O,wat eva,0.0027156684082001448
5532,891,4019,AnhNgoc,1592,O,noooo whyyyy why lc,0.026158101856708527
5533,1640,7161,Serenity,2054,O,hahahahaha :))),0.006949038710445166
5534,1648,7216,Chewy,2272,O,you're a big guy,0.22355075180530548
5535,133,513,FeedDaddyBigFail,1080,I,0 damage duels,0.0122723039239645
5536,2157,9252,ιм' Mad,1505,O,Just end.. We are no defeding.,0.0011655660346150398
5537,2055,8816,Standin.QQQQ,275,O,and why do we care? god,0.022819940000772476
5538,2332,9976,RuLezZz,1621,O,+,0.001224303268827498
5539,1473,6539,Kings ./.,3686,O,end nice game hahahaha,0.02112416736781597
5540,2615,11109,Moon,163,O,`trk1j325rj123,0.022832805290818214
5541,2918,12360,anton,1097,O,AHAHHAA,0.03013644739985466
5542,766,3490,Satan is Back! ~,1356,O,yes,0.000940853264182806
5543,772,3512,Noe^^cheri,2337,O,gg wp,0.040982428938150406
5544,1394,6119,LeWildOne,2858,O,ggwp,0.017286844551563263
5545,411,1736,Shiro Shinigami,998,O,lel,0.0024884643498808146
5546,2711,11558,☜❶☞ ААААА Ок☜❶,2494,O,gg,0.07572552561759949
5547,1202,5394,"<font face=""Magneto"">#NoyPi`eac",1653,O,Greedy`s goof good,0.03078278712928295
5548,502,2226,Borger King,1669,O,See that Tide?,0.0014134773518890142
5549,1404,6176,kydlee,3259,O,thought we lost that we did play bad,0.004269298631697893
5550,1619,7067,tralalaalala,1862,E,what hahaha am says qop sucks hahahahhaha,0.9771131277084351
5551,546,2486,MMR BooSTER,1139,O,nc arrow,0.0008103325380943716
5552,1050,4731,trafalgar law :D,2685,O,omg,0.0008082060376182199
5553,1695,7375,Volvo,2118,O,good team,0.0006876037223264575
5554,822,3722,Rigby,1401,O,much 6.2k,0.0027325372211635113
5555,1778,7696,BooM,944,O,why,0.0025382277090102434
5556,2600,11069,de_nhoc,2394,O,gg,0.07572552561759949
5557,1839,7980,Baxter,2294,I,izi gg,0.03626776859164238
5558,495,2173,Secret.FUCK,1215,O,LOL,0.009585244581103325
5559,2232,9540,Keru,1954,O,haha dont agro,0.12881550192832947
5560,707,3247,Dr.Durex,1279,O,8/0 vs 0/8 wat a game,0.0025284774601459503
5561,2550,10920,November's Chopin,2355,E,YOU KIDS DON'T HAVE MONEY TO PLAY ?,0.005283145233988762
5562,1054,4746,Rea,1992,E,noob wr,0.5481983423233032
5563,29,105,YUCKFOUMERYVUCH,2926,O,yeah juz a game,0.03205440938472748
5564,3001,12737,"""GB"" LoaD",2682,O,√ág,0.1078062430024147
5565,1336,5855,经纪人-X44,2433,O,end,0.004160710610449314
5566,134,519,Flower,3192,O,gg,0.07572552561759949
5567,313,1338,Durandal,-45,O,"Sorry, he lag.",0.01341391634196043
5568,2487,10669,ALWAYSWANNAFEED,-40,O,1 mnt,0.0012409159680828452
5569,926,4159,#ShiftTeam,3247,O,GG WP,0.040982428938150406
5570,243,1027,Chiwibol,2773,E,yah stupid nyx,0.9832544922828674
5571,380,1626,Nightwraith,2738,I,how is scared of losing related to being poor? =D,0.023213975131511688
5572,2698,11495,Habibi,1934,O,just this clown fiesta,0.008455824106931686
5573,2625,11172,SC[A]GS,2682,O,really 2v5,0.004417916759848595
5574,688,3119,GReEn! GrEeN!,1316,O,THANK YOU BABE,0.0007483253139071167
5575,2220,9478,weez,1824,E,baby bitch slave,0.9977326393127441
5576,2355,10136,Antonio Roat To 4K,1575,I,haaha ez? haha,0.02640562690794468
5577,513,2283,Deez_Nuts,4025,O,u no wait 4 me,0.004329415503889322
5578,2047,8792,Slowlywind,1343,O,GG WE have 1k mrrS,0.02785409241914749
5579,1003,4476,akasaka,1103,O,L>PL,0.0011056450894102454
5580,709,3262,IG: AMANDA JULIET,1896,I,too EZ BS,0.10328609496355057
5581,29,102,YUCKFOUMERYVUCH,1964,O,some slardar i love me,0.016799604520201683
5582,1760,7635,Chris,1701,A,REPORT RUBICK SCHOOLBOY,0.07366859167814255
5583,2627,11182,cobaca maosa,1817,O,hard to play 3v5? :D,0.002055904595181346
5584,2225,9517,HolyMoly -QsQ-,1259,E,fuck u doom picker,0.9983495473861694
5585,1277,5669,Jansport,2426,A,commend :),0.0008029163582250476
5586,2566,10959,Fox,1309,A,gg team qop reported,0.0010433775605633855
5587,3010,12773,Toruk,759,O,omg,0.0008082060376182199
5588,688,3125,Aku anak Sehat,2266,A,dont report samuel please,0.001710526179522276
5589,1538,6780,PPPXXX,141,O,xD,0.002221793169155717
5590,1632,7135,TNT,596,O,bb guys,0.01524045318365097
5591,792,3600,Written In Reverse,222,O,SRY,0.0015876898542046547
5592,1347,5892,pew pew pew,1932,O,Ezz,0.018670441582798958
5593,1584,6950,froz,-10,O,enjoy the free mmr,0.0008798086200840771
5594,2121,9107,BitchGotRaped,-74,O,wait,0.0020275935530662537
5595,44,160,mefartudie,4332,O,gg,0.07572552561759949
5596,2560,10937,GREEN,2035,A,FF pliz report storm pliz,0.0024436041712760925
5597,459,1990,Over_The_Hills,622,O,JAJAJA Xd,0.004655837081372738
5598,1376,6029,BURN BABY BURn *_*,2131,I,ez ES,0.06163414195179939
5599,1753,7599,rawuwka,1121,A,pussy,0.9884761571884155
5600,835,3783,411,1613,O,,0.0019954408053308725
5601,1412,6194,Froekoe,1682,O,AAAHA,0.01894080825150013
5602,249,1050,[KIA] K-God The Truth Speaker,1819,A,oooooooooooh lol friend come back,0.09027925133705139
5603,900,4060,taloloy,2760,O,ggwp,0.017286844551563263
5604,2288,9780,Whooly,1214,O,u really want me,0.031309228390455246
5605,1777,7690,(SHOGUN,2010,O,gg :o,0.015919571742415428
5606,2413,10362,Fuck Some bitches.(ONLYMID),2973,E,fuckiong creap wahha,0.9951199293136597
5607,2965,12573,Sub'G-Southern|xD,1491,O,knw how to use am ?,0.0020861756056547165
5608,901,4065,C7H5N3O6,1700,E,YOURE SUCH A PUSSY urSA,0.9897063970565796
5609,449,1950,Wami,2197,O,give medusa please,0.0012811346678063273
5610,2709,11543,Kettle*o*,1707,O,SSS = money sss= mcdo,0.005718508269637823
5611,1276,5657,Exhausted,864,A,demand tango more please,0.0008981643477454782
5612,490,2144,abcdefghijklmnopqrstuvwxyz,2010,O,ty,0.13184742629528046
5613,2947,12468,1ncômpetence,29,O,pro moves,0.0012546142097562551
5614,2592,11048,Bum bum - Bot,1030,O,:),0.0008735444862395525
5615,1272,5648,DeadFruiT,1102,O,top tier bara,0.0028513395227491856
5616,404,1697,The Dude,1823,O,YEA YEA YEA,0.17614063620567322
5617,678,3070,brand,3008,O,"see and you were going to give up, tb",0.06252777576446533
5618,1237,5494,[J]sA4PW,2177,O,gg,0.07572552561759949
5619,1540,6787,[SAG]potatoslinky,-25,O,oops,0.012137497775256634
5620,528,2367,bwew,2319,O,ggwp,0.017286844551563263
5621,1619,7064,tralalaalala,-13,A,dc,0.001081763650290668
5622,380,1620,Fx-Cloud,1390,O,LOL,0.009585244581103325
5623,2382,10249,™Fallen AngeL™,-85,A,g,0.0014935702783986926
5624,595,2695,KeepAwake,2145,O,"you have lots of stuns, pretty good lineup actually",0.09754486382007599
5625,887,3999,Hatsune Miku,1156,O,im coming,0.04132429137825966
5626,1760,7630,Chris,872,E,ofc typical russian rubick,0.35747113823890686
5627,3001,12737,ArielexD_Pro!!!,2685,I,report mmy team ez mid,0.0011620994191616774
5628,1624,7091,HramNaPiču,2470,O,0 bkb,0.0022054098080843687
5629,1284,5685,Life sux,2002,E,while in a fucking trilane,0.9926223754882812
5630,2624,11163,S.H.I.E.L.D,1980,O,we lost alce feed jugger TT GG,0.5724674463272095
5631,2915,12340,StB-Griffith,1103,O,he is squishy,0.2622528672218323
5632,705,3227,Ω.PhαrαoH.Ω,-55,O,143 sayo.,0.0010365966008976102
5633,1019,4561,Pandabindai_??`,965,E,tiny last game very noob tiny ? last game ? very noob,0.6455168724060059
5634,91,338,Ob3k1,2119,E,gangbang...,0.02640688046813011
5635,1043,4691,ez +100,1553,I,this is the cancer of 4k mmr,0.03326718509197235
5636,2334,9992,Crystal Reed,1083,A,reported!,0.0008636526181362569
5637,1467,6511,Mio,2487,O,lol look how he move so bad,0.028556469827890396
5638,13,36,Kyu,2343,O,dam you're full of yoruself produ of playing riki,0.6712589263916016
5639,715,3291,Asethris,350,O,best tactic,0.0008465814171358943
5640,1988,8564,Yolo.FOX,2927,O,tnx siraptor for game,0.0013881061458960176
5641,415,1761,Master Splinter,3085,O,wp,0.0013172413455322385
5642,960,4304,4J-4Y,1820,O,hahaha,0.027525994926691055
5643,71,280,OS_Maestro,1095,O,u won mid,0.011622603051364422
5644,2508,10764,YANG TERLEWATKAN,-54,O,NO MERCY BRUH,0.0027109626680612564
5645,407,1704,FredJ,115,O,your swing is mid air,0.011877451092004776
5646,819,3692,A B A D O N,567,O,hahaqha,0.02698206715285778
5647,338,1437,Psycho,1678,E,cunt,0.9461302161216736
5648,1832,7959,Seek,3673,O,WORST NAPS,0.3271540403366089
5649,2621,11146,ELEVATE,1863,O,ggwp,0.017286844551563263
5650,2161,9262,Pд††дЯ,2730,O,good game fuck that pudge,0.9976723790168762
5651,2284,9753,kinMA,1119,O,feeling?,0.0007737844716757536
5652,56,215,E=mc²=∞²*c=∞,2466,E,trash game,0.7125141620635986
5653,1237,5487,Jumpychum,36,O,congrats bro,0.0014118703547865152
5654,2240,9568,Hyperdimensional_ZY,1952,O,you are the one who making noise,0.2998303174972534
5655,380,1622,Ohhh Yeah?,1807,O,wtf! 1k ping orayt! this is so damned lovely,0.9297458529472351
5656,2423,10380,FUCKPEENOISES_/_,2010,I,angry,0.24299302697181702
5657,1619,7069,tralalaalala,2752,O,its over we dont have hard carry,0.005383990705013275
5658,1791,7777,ooh ya allah,4714,O,hhhhhhhhhhhhh,0.011011794209480286
5659,622,2813,Babybab,3948,O,wp,0.0013172413455322385
5660,479,2096,Name,2938,O,GGWP PLEASE END THIS SLARK,0.04816298559308052
5661,1640,7158,Serenity,-28,O,HIHI,0.004591833800077438
5662,46,168,italiansp86,2104,O,he randomed,0.000891819829121232
5663,2985,12670,DeBoosting :horse:,2906,I,omni you amke radi in 30 nin you can make much better items you lost this game,0.08193796873092651
5664,2,11,Star,635,O,ahahahh k next time,0.006211433093994856
5665,2480,10631,ｗｈｏ　ｃａｒｅａｓ�,-27,O,bye,0.005914460401982069
5666,3016,12790,U_Monk,1152,O,wtf,0.9081693887710571
5667,1504,6657,PhantomX8,1520,O,gonna play LOL,0.018605273216962814
5668,988,4395,SatuDuaTiga,767,O,AHAAHAHA WT WTF),0.6858683228492737
5669,2731,11653,Cyrax,-56,E,3 min? anough to masturbate kapa,0.9529248476028442
5670,1986,8559,Namax,2271,O,we got necro carry picked after aa,0.0015249018324539065
5671,1406,6184,`Madman­'Θ~,2776,O,lol,0.009585244581103325
5672,606,2742,♯ | Haste Mover,2859,O,gg,0.07572552561759949
5673,981,4363,Mistress Mercy,2351,O,GG wp,0.040982428938150406
5674,2550,10921,Sampurna_Biru,2595,I,Dead,0.09590492397546768
5675,2210,9433,"[B.K] 'OFF""Feed*?",797,O,sanking caarry wp,0.0033215200528502464
5676,2323,9941,ANALFISTING,1358,A,lol plz all report brist so u dont get him hex game next game plz report him guys,0.02712356299161911
5677,414,1756,Smxyyyyy||,2041,O,0 fucks given,0.9863476753234863
5678,1617,7063,Miracle-,2076,O,gege,0.03831056132912636
5679,1045,4707,[₪] Miraj~,3096,O,hha,0.004881118889898062
5680,1873,8113,become a living MEME,2303,O,even invoker is bad i thought that eul + perma exort was used to pub and stomp,0.28607049584388733
5681,1348,5900,dupe,5471,O,legion,0.00840064324438572
5682,1360,5961,pacrift,2828,O,gg,0.07572552561759949
5683,440,1887,(R),2277,E,pussy pusyy mind PUSSSSSYSYYYSYSYSYSYS,0.9933191537857056
5684,1473,6539,2ez4enore,3500,O,haha,0.012916994281113148
5685,593,2685,Flag Bearer,2791,O,gg,0.07572552561759949
5686,125,473,-xXlllToNylllXx-,283,O,lion support me please,0.0007803660118952394
5687,875,3946,zzzzzzzzz,-19,O,no la od too saki why u bluff me,0.1156318262219429
5688,216,893,ShadowZ,2679,O,haha,0.012916994281113148
5689,14,38,Zmeik@,652,O,++,0.0022947010584175587
5690,1789,7758,Polister |MD|,3521,O,u won my heart,0.0025389050133526325
5691,462,2002,Master Mirror,448,O,rip anyone enjoy fappy tuesdays?,0.43783867359161377
5692,406,1700,Videojamm,692,O,maybe if your hp was higher then a supp,0.0010146666318178177
5693,2882,12178,AA,-26,O,but he can),0.001469002803787589
5694,662,2989,KD bearst... 35,23,O,hahahaha hahahaha,0.0700898990035057
5695,2169,9287,Putang Ina,2637,O,aa so good,0.0011183753376826644
5696,1474,6544,SunshinE-,2192,O,if have game 2,0.0008946445886977017
5697,2574,10980,Douxo,2028,O,?,0.0009243296226486564
5698,808,3653,Ninja Boo,2485,O,sad mirana,0.017825398594141006
5699,2496,10711,@cliperino,2124,E,report urself,0.0008202841854654253
5700,2352,10108,Psycho,497,O,nice job shutting me down nice aggro dual,0.6320639252662659
5701,261,1075,Fiddler,1369,O,,0.0019954408053308725
5702,666,3020,╨,1068,A,|COMMEND ES?,0.0012691208394244313
5703,755,3450,lkgjhdsijofhgdiug,1332,O,dieback,0.07478754967451096
5704,1686,7337,Nicole F,2644,E,moron team i cant say any,0.42568421363830566
5705,2999,12724,TO THE TOp_____________________,2530,O,finish pls no def,0.025843976065516472
5706,318,1361,OZAELAH,1434,I,report wr acc buyer,0.0007483341614715755
5707,2800,11887,what the f**k,117,O,hahahaha,0.0455988384783268
5708,1102,4961,™NTC.kaka™,2723,I,~~ yep ez,0.008638177067041397
5709,1272,5649,Speedster,1538,O,buyback,0.0010567245772108436
5710,2040,8760,Drop the world,103,O,dont kill me,0.8357982635498047
5711,994,4432,kek :Q,1825,O,LD :D,0.0007339773583225906
5712,155,637,ТОЛСТЫЙ НА ТРОНЕ,1036,A,WAIT,0.0020275935530662537
5713,1706,7428,Vermillion,2221,O,gg,0.07572552561759949
5714,940,4215,ミク ~,2122,O,don't die lo you need to defend against the creeps,0.8149226903915405
5715,1975,8504,Marqrave,2371,O,Lol,0.009585244581103325
5716,185,778,Cadicus,2397,O,gg,0.07572552561759949
5717,2204,9428,we need wards,2055,O,gg,0.07572552561759949
5718,1511,6706,[OSS] RageIII,3172,O,gg,0.07572552561759949
5719,453,1968,Action Kamen,1442,O,@@,0.008876937441527843
5720,569,2568,Raffin,-37,O,... 5 mans cant go against solos ,0.004334668163210154
5721,847,3828,Dies Irae,1463,O,thats why you pick support don't make jug solo,0.0012072317767888308
5722,2184,9348,★Shaks znaet kto dno★,2471,O,gg,0.07572552561759949
5723,261,1077,mims,2024,O,and he asked for mid he said ill win mid,0.002565148286521435
5724,802,3636,Divine.Blackheart,1074,O,this aint your game,0.1791130155324936
5725,2333,9981,Mineski FAN GAY,-11,E,unlike mvp so shit,0.966647207736969
5726,2455,10496,R@T0n,2126,A,you paused 3 times. just to annoy you,0.0020396378822624683
5727,2348,10083,Gapuzo.BigBrazzers,-60,O,new era,0.0014276249567046762
5728,1043,4691,old chicken,1588,O,hahaha,0.027525994926691055
5729,524,2339,Kev,2692,O,for sky,0.0008194056572392583
5730,1383,6066,Silverly,1791,O,waht tower?,0.001027801539748907
5731,1024,4589,sv_cheats1,2286,O,CANT DROP RING BASILUSS IS USEFULL,0.004034832119941711
5732,1449,6414,Li,2292,O,he make me cant farm top,0.07986244559288025
5733,2095,8981,omglaller,865,O,fail,0.2316979169845581
5734,2442,10445,II-ZuRaKaiiDeN-II,1000,E,u retard to forget 30seconds ago? lol,0.9137471318244934
5735,1933,8324,会話はもちろん,3166,O,as usual,0.0010633086785674095
5736,459,1999,KingTacks,2732,O,lol,0.009585244581103325
5737,2356,10142,DontworryPapa,1956,O,gg wp,0.040982428938150406
5738,1945,8357,Lars Ricken,2076,O,yes indeed,0.0008128967019729316
5739,2472,10597,MilkMan,2766,O,LMAO,0.008379613049328327
5740,1336,5855,Kardz D Sungkit,2488,O,haha,0.012916994281113148
5741,2860,12082,ackermax,2838,O,gg guys,0.138627827167511
5742,235,986,TheEye3,2876,O,nica,0.0011265567736700177
5743,2550,10920,RacunTikus,2355,O,dont play if you woden pc,0.095237135887146
5744,380,1617,Nightwraith,511,O,im not running,0.01660514995455742
5745,852,3863,Leogira,2125,E,peruvian idiot,0.9875167012214661
5746,2311,9882,Greneey,2676,O,gg nice team,0.002713787602260709
5747,2672,11399,xx,2830,O,ty volvo fro doom,0.030126214027404785
5748,1242,5520,Главпетух,316,O,kogut kogut?,0.0176724623888731
5749,1178,5285,MaStEr™,2165,O,gg,0.07572552561759949
5750,2887,12206,sashafrosss,1428,O,GAME,0.0013369641965255141
5751,1130,5092,Dildabeast,2388,O,dc sec,0.0011823485838249326
5752,1417,6225,I am a lion,1546,E,agaisnt thuis trash doom,0.747096836566925
5753,1656,7258,TES VI: Fallout 4,1538,E,My mummy rubs my penis every fortnight because she says it lets the demons out,0.9918718338012695
5754,566,2563,💀Spooky Hank💀,4115,O,kys,0.010745062492787838
5755,246,1040,TUNAK TUNAK TUN,3164,O,that gap xD,0.0020148560870438814
5756,187,785,PICK STUNS,156,O,time is for playing better not play if u cant afford a good internet,0.007256980054080486
5757,1347,5892,beka,1835,I,loL ez mi xaxaxa,0.032909274101257324
5758,2768,11790,Red,-15,I,wtf,0.9081693887710571
5759,1861,8073,Sir Pudgealot,1143,O,come on gus be nice why did u have to buy a gem already,0.000962044345214963
5760,1656,7258,bobby.shaw11,1512,O,i forgot it was day,0.0013115272158756852
5761,501,2218,Auto win,2045,O,lucky to have this team listening,0.0006453167297877371
5762,1558,6834,SuiciDe SQuad,2495,A,commend my invoke R,0.018546942621469498
5763,442,1904,#bruhh,2184,E,lol you russian retard,0.9674117565155029
5764,2964,12568,Kevin.,1160,O,ur comparing ur tiny to our wk you guys are dumb,0.9566867351531982
5765,1607,7031,Ƀ[Ⱥ]ǥǻtsinG,736,I,ez mid sd,0.008772621862590313
5766,2455,10496,FLMNV(gimme mid pls boyzzzz),2126,O,VI DEBILI? ALEE,0.008383152075111866
5767,1819,7890,verticuous,2241,O,:),0.0008735444862395525
5768,1772,7669,JumO,1520,O,lol,0.009585244581103325
5769,2155,9241,3800,2476,O,ทำ,0.0052306922152638435
5770,586,2650,Shackles,590,A,Report magnius plz,0.0035565404687076807
5771,2703,11514,Never see the light,2669,O,sosi riki,0.007151373196393251
5772,1218,5428,T r a p K i n g,1895,O,HAHAH,0.02396821416914463
5773,525,2340,AngeLofHeLL,258,O,lol,0.009585244581103325
5774,2354,10122,Artail,936,O,why so ze ?,0.00260463310405612
5775,358,1517,Gencore the vejazzled octopussy,1934,O,gg wp,0.040982428938150406
5776,316,1358,Horsedick.MPEG,3282,O,^,0.0011627969797700644
5777,2706,11527,-Pinocchio ?,2489,O,talk when not done noob mid,0.1119370386004448
5778,1824,7919,b|ear,1726,O,offline,0.0037310891784727573
5779,2576,10989,Съем твоё танго,1621,E,Russian do not surrender,0.16668978333473206
5780,1127,5082,Death - Cab,736,E,die bitch,0.9965983033180237
5781,1942,8348,LOL,1305,O,mid fail,0.09732970595359802
5782,1026,4605,Netvous.`c0nfus1on,2821,E,shit players here,0.9731118083000183
5783,1031,4636,ShADoOW,2253,I,Ez mid,0.016288459300994873
5784,2633,11216,Hard BlacK,181,A,he is leaveing,0.02990305982530117
5785,1760,7635,"|  A  ""  R  ""  K  |",1769,E,ez isnt fucking enough,0.9877362847328186
5786,978,4357,SleeplessGlider,2835,O,bl gyro,0.014097525738179684
5787,1993,8584,Kenpachi(1st),1965,I,ez,0.00734320841729641
5788,827,3748,Ninyang,3358,O,WP ALL,0.0022822069004178047
5789,2258,9630,wow/10 :o CAPTAIN SIANG!,1552,E,hmmm hmmm hmmm are you crying?,0.026732074096798897
5790,455,1982,Trunks,1903,A,All report vip plz,0.000996071845293045
5791,835,3778,TINKLES,492,O,COME THE FUCK ON ARE YOU JUST FOLLOWING ME AROUND,0.9956186413764954
5792,29,100,龘龖,1486,O,nothing,0.012052548117935658
5793,106,402,心系宇宙的肉松饼,2700,I,izi storm,0.003947391640394926
5794,2396,10300,♥DG.Dragon♥,1879,I,oh ur dog dc  sry,0.36509236693382263
5795,1648,7216,Dizmo,2272,O,hes keyboard dropped by rainfall,0.005790811497718096
5796,2966,12589,!!!!!Riuck!!!!!,1311,E,tema peru peru peru peru peru tyrazor,0.00724156154319644
5797,755,3451,lkgjhdsijofhgdiug,1501,O,not really tbh,0.01776272803544998
5798,2595,11055,GHOST-RIDER,502,A,report wind,0.0006297949003055692
5799,319,1366,MD< Commend Me for Being Awesom,2292,O,lol really,0.007396776229143143
